x,Z,T00,T01
10.0,-11.607268861346665,134.7286904195879,7.615745834126873
10.045045045045045,-11.825539098390157,139.8433749675543,31.155132875878316
10.09009009009009,-12.045812098967643,145.10158912363525,87.6911823479686
10.135135135135135,-12.268085846415566,150.50593033502193,55.495588125958875
10.18018018018018,-12.492368268489198,156.0592649555558,68.39016415063236
10.225225225225225,-12.71865758990793,161.76425088932262,62.55188342064308
10.27027027027027,-12.946969016927453,167.6240067252794,75.28427718415249
10.315315315315315,-13.177297355922807,173.6411656064102,48.26061544896901
10.36036036036036,-13.409649959294391,179.81871203080408,45.69909795188652
10.405405405405405,-13.644037929694832,186.15977102695123,81.90925174302623
10.45045045045045,-13.880452635654853,192.66696537065775,66.32494339446677
10.495495495495495,-14.118902992989986,199.34342172546158,71.98089037798151
10.54054054054054,-14.359400661310177,206.19238735203515,84.51116564801289
10.585585585585585,-14.60194522767775,213.216804432101,104.99945377682751
10.63063063063063,-14.846538426050255,220.4197032361868,72.90262044100565
10.675675675675675,-15.093185657162103,227.8042532815638,91.61519244757243
10.72072072072072,-15.341894391803178,235.3737235292418,72.05141921510514
10.765765765765765,-15.592671039819667,243.13139015603093,71.50168090304979
10.81081081081081,-15.845502006521173,251.0799338386665,59.30010388206585
10.855855855855856,-16.100421545838266,259.22357395369306,108.32121008254039
10.9009009009009,-16.357409710757178,267.56485244557325,82.80901595097117
10.945945945945946,-16.616487514831945,276.1076573305659,111.23320863570562
10.99099099099099,-16.877642199573362,284.85480621681955,148.03634364235924
11.036036036036036,-17.140888875942075,293.81007145739477,109.74114558882077
11.08108108108108,-17.406226523842964,302.9767217993343,32.43766492756115
11.126126126126126,-17.673652441838083,312.35799063488923,71.32972002576778
11.17117117117117,-17.94319197241132,321.95813815880604,17.242811443234878
11.216216216216216,-18.21483085426032,331.78006304931375,84.60144145045392
11.26126126126126,-18.48858858054361,341.82790770060757,89.99330783452275
11.306306306306306,-18.764448098753423,352.10451245081094,58.955765800433
11.35135135135135,-19.04243409048638,362.6142960905179,114.96662289409693
11.396396396396396,-19.32254940356963,373.3609154533891,32.436671256510934
11.441441441441441,-19.60477725604244,384.3472912590389,159.78638966311948
11.486486486486486,-19.889137407955342,395.57778683252855,63.41442758228559
11.531531531531531,-20.175624134329453,407.0558092097371,150.64846605776614
11.576576576576576,-20.46425970687978,418.7859253506233,163.69621260855368
11.621621621621621,-20.75503157862638,430.7713358297782,109.14498604362575
11.666666666666666,-21.047958260559753,443.01654693826555,191.24369832162728
11.711711711711711,-21.343028292503316,455.524856694597,187.48310347744174
11.756756756756756,-21.640251825702354,468.3004990798141,241.55572159131685
11.801801801801801,-21.93963653135441,481.34765112794094,94.29424046820837
11.846846846846846,-22.241177372039896,494.6699708945395,204.80544973782116
11.891891891891891,-22.544881627498217,508.27168759790663,129.72767023738757
11.936936936936936,-22.850758296102303,522.1571547068882,128.1536125827702
11.981981981981981,-23.158804608455743,536.330230892631,167.96369256317865
12.027027027027026,-23.469030873132727,550.7954101240571,251.77392723598138
12.072072072072071,-23.78144196173687,565.5569817794592,338.9937605898368
12.117117117117116,-24.096030987332917,580.6187093425082,198.94040660294763
12.162162162162161,-24.412805962307434,595.9850949532735,168.1661471452237
12.207207207207206,-24.731782501666583,611.6610657097414,222.96255408079153
12.252252252252251,-25.05294785106895,627.6501960283804,217.27894146211702
12.297297297297298,-25.37631229839202,643.957225865522,291.12731616416823
12.342342342342342,-25.701881281710158,660.586701419123,308.0837939196724
12.387387387387388,-26.029657336110354,677.5430610353236,9.617666495200458
12.432432432432432,-26.359645134609014,694.8308916225167,270.09503905598734
12.477477477477478,-26.6918386031031,712.4542480141049,91.13034438168036
12.522522522522522,-27.026265796394974,730.4190428973889,128.4198962444044
12.567567567567568,-27.362901582527304,748.7283830150752,173.13178839482282
12.612612612612612,-27.701765941330105,767.3878362682366,60.52996856529409
12.657657657657658,-28.042866012385154,786.4023341885865,305.0774929432667
12.702702702702702,-28.386185771679546,805.7755426643023,120.51027855867142
12.747747747747749,-28.73174474367035,825.5131560154289,375.74048466313207
12.792792792792792,-29.07955157979704,845.6203200820765,231.26978861905874
12.837837837837839,-29.429591312002145,866.1008447914721,242.6275533874307
12.882882882882882,-29.78188440400793,886.9606386536907,213.15152208203455
12.927927927927929,-30.13642306256533,908.2039950059196,161.47229419635588
12.972972972972972,-30.493218352109817,929.836365469447,143.34979045013063
13.018018018018017,-30.852268403442725,951.8624656380703,131.72573345626253
13.063063063063062,-31.21358258874517,974.2877380244156,200.90989498818095
13.108108108108107,-31.57715377648321,997.1166406236679,438.26310251004924
13.153153153153152,-31.943007218294767,1020.3557101480316,431.24483620532817
13.198198198198197,-32.311128178325525,1044.0090041561818,251.93566439757274
13.243243243243242,-32.681512636950444,1068.0812682391515,145.3931414798339
13.288288288288287,-33.054189723433254,1092.5794582727206,-46.1574780671208
13.333333333333332,-33.42914488434366,1117.5077276984398,-13.819198120742458
13.378378378378377,-33.80637303240971,1142.8708576064384,204.4415008674182
13.423423423423422,-34.18590588486998,1168.676161169188,430.58224270033185
13.468468468468467,-34.5677235859903,1194.9275139174301,629.9533610157686
13.513513513513512,-34.95181885170607,1221.629641042476,659.123244034299
13.558558558558557,-35.33823720410108,1248.7910086933134,508.76680641694645
13.603603603603602,-35.726929780352876,1276.4135115302652,683.1286043233088
13.64864864864865,-36.11797250412538,1304.507937808757,135.13157626742077
13.693693693693694,-36.51132250400241,1333.0766709912727,99.68484730583197
13.73873873873874,-36.9069524598449,1362.1231398732516,275.63079367048095
13.783783783783784,-37.30487751067377,1391.6538860863736,693.7310373263927
13.82882882882883,-37.705155602667695,1421.678759021383,1046.1755141798571
13.873873873873874,-38.107726465509934,1452.1988163701262,-319.993699038109
13.91891891891892,-38.51264540801378,1483.223856323405,-511.7006531163591
13.963963963963964,-38.9199431426101,1514.761974224003,427.5926545297555
14.00900900900901,-39.329549787772166,1546.8134865088496,542.1789702174614
14.054054054054054,-39.74125871824252,1579.3676445102872,-1583.554336845993
14.0990990990991,-40.15582238671871,1612.4900715536996,162.26967129029774
14.144144144144144,-40.5709807630398,1646.0044800749454,-25313.790132699305
14.18918918918919,-40.99118980699331,1680.2776417929524,-2076.7006699858393
14.234234234234235,-41.412608668617935,1715.0041567400892,1009.5056585322861
14.27927927927928,-41.83611412585626,1750.26044515167,-1009.6978431329625
14.324324324324325,-42.26215897936408,1786.090081597044,417.8584232778415
14.36936936936937,-42.69052320021165,1822.4807711078092,9.004991757581996
14.414414414414415,-43.12122331780052,1859.4399004236234,-338.8272806889151
14.45945945945946,-43.55434238432119,1896.9807405306772,995.3519497125185
14.504504504504505,-43.98976694091193,1935.099595515748,1088.8004125778696
14.54954954954955,-44.42755454432633,1973.8076027890909,401.8406006395007
14.594594594594595,-44.86776177765392,2013.116046936302,143.24246592062036
14.63963963963964,-45.31033949402871,2053.026865064138,145.70961447048043
14.684684684684685,-45.75526838469578,2093.5445849555413,367.2894804695473
14.72972972972973,-46.20262496316727,2134.6825534870873,623.7246888746189
14.774774774774775,-46.65233003992049,2176.439898153668,435.94589243184976
14.81981981981982,-47.10442921369879,2218.8272515483604,213.2977387513605
14.864864864864865,-47.558939711915556,2261.8527465216184,625.1682968916604
14.90990990990991,-48.01583469727648,2305.52038167618,901.7960837093327
14.954954954954955,-48.47513007400123,2349.8382356913385,-107.021284470148
15.0,-48.93681709861042,2394.812067742849,838.8463737859196
15.045045045045045,-49.40091943120604,2440.4508406485106,324.41913076277586
15.09009009009009,-49.86740689410431,2486.758270342162,298.0709672454452
15.135135135135135,-50.336345172392114,2533.747645314203,526.8407265105002
15.18018018018018,-50.80766203943199,2581.418521913138,795.0514312058272
15.225225225225225,-51.28142760560294,2629.7848172686954,939.3468627881276
15.27027027027027,-51.757590631692985,2678.8481879979136,652.3392223417683
15.315315315315315,-52.23618714484927,2728.619247431716,1206.5108069224295
15.36036036036036,-52.71720027653677,2779.103204996489,-121.46464038175036
15.405405405405405,-53.200646959379974,2830.3088368965855,402.4875322464345
15.45045045045045,-53.686519295846416,2882.2423541032895,-196.04337689548947
15.495495495495495,-54.17482114671169,2934.9112462782005,414.9126965863006
15.54054054054054,-54.665577863419806,2988.3254031416136,641.088680666671
15.585585585585585,-55.15876949020523,3042.4898516735952,501.9897110646503
15.63063063063063,-55.65440810273701,3097.4131412659985,1075.647410230727
15.675675675675675,-56.152474633401006,3153.1004074547436,785.2682353136078
15.72072072072072,-56.652997541191155,3209.562130402211,408.32258624567464
15.765765765765765,-57.15599071640905,3266.8072747742376,98.9666513594461
15.81081081081081,-57.661414196161964,3324.8386871013486,500.5934382047168
15.855855855855856,-58.169318462302556,3383.669610368773,832.7079675707761
15.9009009009009,-58.67966387399603,3443.3029523651544,597.813490257387
15.945945945945946,-59.192494525336606,3503.751408132004,481.22861496405886
15.99099099099099,-59.70776887692121,3565.017664259841,297.5582747245373
16.036036036036037,-60.225527905922874,3627.114211547095,753.270935520307
16.08108108108108,-60.74575030718334,3690.046180382665,851.3393015072355
16.126126126126124,-61.26846549246683,3753.824863801599,509.78108617142135
16.17117117117117,-61.79363525908783,3818.4533585331824,831.0663711626424
16.216216216216218,-62.32130443554483,3883.94498654786,479.019848286244
16.26126126126126,-62.85143587273668,3950.302991264731,531.9834537190599
16.306306306306304,-63.384074940346096,4017.54095604341,633.0931649196507
16.35135135135135,-63.919184857386455,4085.6621928327418,689.469569658987
16.396396396396398,-64.45679886687013,4154.67892016415,627.0215055372431
16.44144144144144,-64.99691713950709,4224.599237639951,587.0463851079388
16.486486486486484,-65.53951339657243,4295.427816259497,298.58874193253166
16.53153153153153,-66.08461686795827,4367.176586584836,879.2382778469618
16.576576576576578,-66.63224136559455,4439.85558940285,789.7720736518434
16.62162162162162,-67.18235954675883,4513.469434269978,1341.6007751096306
16.666666666666664,-67.7349688683727,4588.026007599419,1281.683227626336
16.71171171171171,-68.29012637861355,4663.54136080701,1166.878842196137
16.756756756756758,-68.84776640197407,4740.014938540789,431.60310410612715
16.8018018018018,-69.40791425301585,4817.458560954,981.3252662526916
16.846846846846844,-69.97061308504165,4895.8866954966015,911.9383563543911
16.89189189189189,-70.53582615396421,4975.302771222261,30.45571407552152
16.936936936936938,-71.10356086454237,5055.7163676176815,865.9135411911134
16.98198198198198,-71.67381273186612,5137.135431522614,1078.3155698986477
17.027027027027025,-72.2466157589148,5219.573488616276,1325.259045817095
17.07207207207207,-72.82193141927513,5303.0336956336105,297.25053238873613
17.117117117117118,-73.3997955481497,5387.529986510176,1375.623454234658
17.16216216216216,-73.98019237846069,5473.0688643540525,592.4468008207479
17.207207207207205,-74.56313699535275,5559.661398587742,278.54136874212867
17.25225225225225,-75.1486121284647,5647.313904834433,1616.9402719072482
17.2972972972973,-75.73664868373474,5736.039953843459,2031.185581859812
17.34234234234234,-76.32722683565152,5825.845556421001,1165.6590706495629
17.387387387387385,-76.92035357262618,5916.740793737826,325.58295750439896
17.43243243243243,-77.51605412361202,6008.738646894749,583.128952576609
17.47747747747748,-78.11431053681584,6101.845510642098,2022.8021546478299
17.52252252252252,-78.71511062326455,6196.068640432775,-231.92650022299242
17.567567567567565,-79.3184543237022,6291.417196301232,1854.3068794134379
17.61261261261261,-79.92439578385515,6387.909041414322,2424.2258696845074
17.65765765765766,-80.53286192795277,6485.541850306704,181.39830790675012
17.7027027027027,-81.14397776334077,6584.345127257541,-54.56366382401512
17.747747747747745,-81.75761455079767,6684.307537036802,2182.792423643691
17.792792792792792,-82.37378651983451,6785.4407056152695,267.3574178231335
17.83783783783784,-82.99263346549104,6887.777209537343,-575.6744882206217
17.882882882882882,-83.61398393122485,6991.298308851127,2354.374040853984
17.927927927927925,-84.23792899314253,7096.028681053724,521.553689898493
17.972972972972972,-84.86456179175498,7201.993848106599,1139.064927904055
18.01801801801802,-85.49361810978806,7309.158737502281,2689.0874458754124
18.063063063063062,-86.1253332176594,7417.573021852866,1649.9889826847016
18.108108108108105,-86.75968036401127,7527.242136865403,-244.4810221774018
18.153153153153152,-87.39650644724782,7638.149339183829,841.5235173737904
18.1981981981982,-88.03608293150593,7750.35189792299,942.8087362516865
18.243243243243242,-88.67816288566534,7863.8165727765945,186.29709173855932
18.288288288288285,-89.32284556011841,7978.570738956765,-143.23514654863328
18.333333333333332,-89.97020975839678,8094.6386439699145,1743.3631504963475
18.37837837837838,-90.62015439479282,8212.012382536088,2359.1353046250724
18.423423423423422,-91.27266984816772,8330.700261212625,2581.1019064551933
18.468468468468465,-91.92783124494194,8450.726157398523,1393.8056175543281
18.513513513513512,-92.58558101512163,8572.089811907652,3304.1629876839174
18.55855855855856,-93.2459928238821,8694.815177711473,1204.431881798253
18.603603603603602,-93.90898179797156,8818.896862331754,1805.0736906467027
18.648648648648646,-94.57461195392389,8944.357226235285,3241.480379662085
18.693693693693692,-95.24289032472002,9071.208157406647,-1223.4905451004079
18.73873873873874,-95.91370465019904,9199.438739725612,3015.0201983973375
18.783783783783782,-96.58724503163171,9329.095902800464,2175.664415712167
18.828828828828826,-97.26343214479209,9460.175232584575,1291.9833682788428
18.873873873873872,-97.94216679950128,9592.66803738133,1307.01406114816
18.91891891891892,-98.62357884746916,9726.610304682967,2399.918105419777
18.963963963963963,-99.30764688070718,9862.008728983232,1585.276459084052
19.009009009009006,-99.99435104732768,9998.870241376202,249.71774041188095
19.054054054054053,-100.68367813508199,10137.203042808787,2738.095476450512
19.0990990990991,-101.37570779479039,10277.034130894725,-1900.3339149449278
19.144144144144143,-102.07034923944836,10418.356193862957,1711.3897731561267
19.189189189189186,-102.7676008869983,10561.179792069373,1100.7429240341437
19.234234234234233,-103.46757507826209,10705.539092575802,2441.224920410542
19.27927927927928,-104.17018300144622,10851.427026554795,1501.8433141456057
19.324324324324323,-104.875434674188,10998.856798099874,1464.4456315083717
19.369369369369366,-105.58337047076354,11147.848119966502,3514.904255410255
19.414414414414413,-106.29397081024054,11298.408230608267,2220.32593352649
19.45945945945946,-107.00716631265126,11450.533642263408,1514.261528826159
19.504504504504503,-107.72314391704067,11604.275735371457,3749.150901808297
19.54954954954955,-108.44174394545952,11759.611829932606,2468.413323525288
19.594594594594597,-109.16301259041342,11916.563317814758,460.1545889414199
19.63963963963964,-109.88694441392364,12075.140552628745,1229.6702422672217
19.684684684684683,-110.61352309211986,12235.351490850933,3622.4135679681435
19.72972972972973,-111.3428897137667,12397.239089812014,4745.320845971688
19.774774774774777,-112.07484820439731,12560.771600038699,-67.67218099245802
19.81981981981982,-112.80955212072564,12725.995049678715,2022.1519428040378
19.864864864864863,-113.54688398253042,12892.894862142222,2417.3414742027326
19.90990990990991,-114.28691117487965,13061.49806589483,2066.521109895644
19.954954954954957,-115.02964923283099,13231.820202628136,690.4993089364103
20.0,-115.77513170379916,13403.881121032042,2754.2862289648547
20.045045045045043,-116.52322096062153,13577.661023037828,1354.7149176079859
20.09009009009009,-117.27405019968334,13753.202850237849,1894.6567265351378
20.135135135135137,-118.02760420792856,13930.515355063437,2977.4668408609764
20.18018018018018,-118.7838516373481,14109.603409803527,3815.103809111634
20.225225225225223,-119.5427877938009,14290.478113513713,2770.3853560199173
20.27027027027027,-120.30436909637011,14473.141223675651,1290.8180680500604
20.315315315315317,-121.06871611436614,14657.63402158098,2691.1783735170584
20.36036036036036,-121.83586869682992,14843.97890111118,1177.7584588078364
20.405405405405403,-122.60566858082059,15032.149968150017,1473.34960603276
20.45045045045045,-123.37815199467437,15222.16838962097,1059.0370222416736
20.495495495495497,-124.15332081073807,15414.047068334046,2806.910939569875
20.54054054054054,-124.93127059445908,15607.822372345956,-1698.8964648399312
20.585585585585584,-125.71197859514113,15803.501562305222,5231.916865945624
20.63063063063063,-126.49535783148235,16001.075552914763,1850.0641970767394
20.675675675675677,-127.28150486105517,16200.58147969481,3681.3974298411354
20.72072072072072,-128.0702986374488,16402.001393085317,-5437.320458307688
20.765765765765764,-128.86182901370188,16605.370976756538,6071.989531030276
20.81081081081081,-129.65612247787203,16810.710095996954,13304.715199795815
20.855855855855857,-130.4532977008364,17018.06288102305,5726.789206395435
20.9009009009009,-131.25285700006276,17227.312470678924,-9969.001828996948
20.945945945945944,-132.05568469549314,17438.7038603955,-1390.2314131609612
20.99099099099099,-132.8603126972136,17651.862690001377,25079.597359591833
21.036036036036034,-133.6684655193744,17867.258674304183,36011.299410572305
21.08108108108108,-134.47949700494416,18084.735114702788,-48711.556563475606
21.126126126126124,-135.29292816524725,18304.17641152675,-14356.417729585788
21.17117117117117,-136.10938894595057,18525.76575924005,20376.14524824171
21.216216216216214,-136.9284331171777,18749.395795925404,2793.8926894957704
21.26126126126126,-137.75023412222765,18975.12700072853,-1844.4952582660194
21.306306306306304,-138.57476926965018,19202.96667813678,-2213.297878928809
21.35135135135135,-139.40207619200507,19432.938846641588,-11232.447029976778
21.396396396396394,-140.23218805187747,19665.066565817127,3085.4840747038184
21.44144144144144,-141.06499307571048,19899.332271450243,-2103.889526706777
21.486486486486484,-141.90052621701204,20135.75934066492,1692.4427348963386
21.53153153153153,-142.73891822164143,20374.39877508444,-2148.2624769992153
21.576576576576574,-143.5800978446673,20615.244497084237,612.1944514238357
21.62162162162162,-144.424006882472,20858.293763988324,1086.0988656160057
21.666666666666664,-145.27070209577636,21103.576887399802,-1175.1538205307977
21.71171171171171,-146.1200998644662,21351.083584401575,-2334.8272271217634
21.756756756756754,-146.97234901267745,21600.87137430427,2371.8631324389294
21.8018018018018,-147.82737258326733,21852.93208487214,1029.5672756639724
21.846846846846844,-148.68521285923416,22107.29252299577,4387.458302829406
21.89189189189189,-149.54581835287016,22363.951786829635,6320.030948586419
21.936936936936934,-150.40919146015773,22622.924875698383,2363.889505505273
21.98198198198198,-151.2753399587235,22884.228479627363,357.55857750612654
22.027027027027025,-152.14429866486878,23147.887616224794,4662.878547576633
22.07207207207207,-153.01608130689766,23413.921138519116,3673.384595875338
22.117117117117115,-153.8906244199214,23682.32428435331,1619.1906295223553
22.16216216216216,-154.76799434598325,23953.132073878303,-1425.1546640425418
22.207207207207205,-155.6481626716389,24226.35054305696,3566.6725584272635
22.25225225225225,-156.53110461572786,24501.98671221994,4353.492352782124
22.2972972972973,-157.4168418881518,24780.06211003938,3200.2002584358306
22.34234234234234,-158.30544779314073,25060.614800986805,6300.984962535829
22.38738738738739,-159.19683125467952,25343.631081530908,5918.1566178570465
22.43243243243243,-160.09101003483283,25629.131493972945,1837.8087401600412
22.47747747747748,-160.98797481621946,25917.12803542771,3378.39355998569
22.52252252252252,-161.88782029736433,26207.666360631727,3694.811236166841
22.56756756756757,-162.79045678754747,26500.73282109836,5857.851957849125
22.61261261261261,-163.69591660141342,26796.353111976896,2544.2771181802354
22.65765765765766,-164.6041791154641,27094.535782275787,1570.7469900920355
22.7027027027027,-165.51526412410644,27395.302658072716,3064.5386071090315
22.74774774774775,-166.42920248672664,27698.679440367858,44.96695990666506
22.792792792792792,-167.34592963967924,28004.660166968475,3663.834924853222
22.83783783783784,-168.2655283527585,28313.288031832977,1444.259050180889
22.882882882882882,-169.1879315358909,28624.556177393304,3055.0840421353946
22.92792792792793,-170.11315746253192,28938.48634187218,4572.025796140359
22.972972972972972,-171.0412711819523,29255.11644753815,6680.9066195582045
23.01801801801802,-171.97218212700747,29574.431425524628,5857.341919395215
23.063063063063062,-172.90588722972322,29896.445838697764,3932.7324895773845
23.10810810810811,-173.8425076680296,30221.217472308934,6214.725707458362
23.153153153153152,-174.78194424104788,30548.72803268077,7839.962441949347
23.1981981981982,-175.72423960954345,30879.008386352238,1599.980849201884
23.243243243243242,-176.6693609792272,31212.06310880849,5574.907524696311
23.28828828828829,-177.61731839384882,31547.911793421867,4146.444752213995
23.333333333333332,-178.5681577334213,31886.586956308023,3171.6276636802154
23.37837837837838,-179.52182056302206,32228.08405826189,680.5652339490447
23.423423423423422,-180.47841750509548,32572.459185143554,8277.94004884476
23.46846846846847,-181.43776544749025,32919.662730578486,6237.796563577576
23.513513513513512,-182.40000279935742,33269.761021205595,-3957.8461982155645
23.55855855855856,-183.36516764490014,33622.78470544233,1865.7731738098846
23.603603603603602,-184.3330813633984,33978.68488492526,10504.006853833085
23.64864864864865,-185.30393783103688,34337.54937568878,8297.204561487575
